,name,year,rating,metascore,num_votes
7813,All the Best: Fun Begins,2009,6.1,,5347.0
7814,13B: Fear Has a New Address,2009,7.3,,5333.0
7815,8 x 10 Tasveer,2009,5.4,,5207.0
7816,Kurbaan,2009,5.7,,4521.0
7817,Blue,I) (2009,3.7,,4368.0
7818,London Dreams,2009,5.4,,4020.0
7819,Dil Bole Hadippa!,2009,4.5,,3673.0
7820,Raaz: The Mystery Continues,2009,5.6,,3119.0
7821,Villu,2009,3.2,,2896.0
7822,Aladdin,2009,4.6,,2662.0
7823,Me and Mrs. Khanna,2009,3.5,,2583.0
7824,99,I) (2009,7.3,,2575.0
7825,What's Your Zodiac Sign?,2009,4.6,,2497.0
7826,The Stoneman Murders,2009,7.4,,2414.0
7827,Luck,I) (2009,4.8,,2322.0
7828,Well Done Abba!,2009,7.3,,1649.0
7829,"Road, Movie",2009,6.8,,1608.0
7830,Kanthaswamy,2009,4.9,,1458.0
7831,Tum Mile,2009,4.9,,1370.0
7832,Jail,2009,6.2,,1153.0
7833,Do Knot Disturb,2009,3.6,,1036.0
7834,Barah Aana,2009,6.8,,1015.0
7835,Aloo Chaat,2009,5.8,,872.0
7836,Shortkut - The Con Is On,2009,3.4,,845.0
7837,Aa Dekhen Zara,2009,5.0,,831.0
7838,Quick Gun Murugun: Misadventures of an Indian Cowboy,2009,5.9,,769.0
7839,Thanks Maa,2009,7.9,,682.0
7840,Acid Factory,2009,5.0,,647.0
7841,Dhoondte Reh Jaoge,2009,5.6,,639.0
7842,The President Is Coming,2009,6.8,,637.0
7843,Sankat City,2009,6.2,,590.0
7844,Agyaat,2009,2.9,,582.0
7845,Aao Wish Karein,2009,5.1,,559.0
7846,Teree Sang: A Kidult Love Story,2009,6.2,,543.0
7847,Fox,I) (2009,5.2,,526.0
7848,"Raat Gayi, Baat Gayi?",2009,6.3,,512.0
7849,Paying Guests,2009,4.2,,492.0
7850,Victory,I) (2009,3.7,,449.0
7851,Kal Kissne Dekha,2009,3.6,,392.0
7852,Fatso!,2012,5.7,,384.0
7853,Aagey Se Right,2009,5.1,,359.0
7854,Straight,II) (2009,5.9,,344.0
7855,Vaada Raha... I Promise,2009,5.4,,340.0
7856,Daddy Cool: Join the Fun,2009,3.9,,340.0
7857,Red Alert: The War Within,2009,6.4,,324.0
7858,Ek: The Power of One,2009,4.8,,299.0
7859,Radio: Love on Air,2009,2.9,,298.0
7860,Baabarr,2009,5.2,,296.0
7861,Love Khichdi,2009,5.7,,295.0
7862,Anjaneyulu,2009,4.8,,290.0
7863,Cooking with Stella,2009,5.4,,282.0
7864,Accident on Hill Road,2010,4.0,,277.0
7865,Madly Bangali,2009,7.0,,273.0
7866,Kisaan,2009,5.5,,266.0
7867,Chal Chala Chal,2009,4.6,,259.0
7868,Sikandar,2009,6.4,,254.0
7869,Maska,2009,5.2,,252.0
7870,Jai Veeru: Friends Forever,2009,3.6,,250.0
7871,Vihir,2009,7.2,,244.0
7872,Veera Madakari,2009,6.5,,233.0
7873,Jashnn: The Music Within,2009,3.8,,232.0
7874,The Fakir of Venice,2009,5.1,,228.0
7875,Tera Kya Hoga Johnny,2009,6.0,,194.0
7876,Blue Oranges,2009,6.6,,184.0
7877,Chintu Ji,2009,5.8,,176.0
7878,Mahathma,2009,5.9,,160.0
7879,Sanam Teri Kasam,2009,5.0,,127.0
7880,Kisse Pyaar Karoon?,2009,3.4,,125.0
7881,Sankham,2009,5.1,,123.0
7882,"Karma, Confessions and Holi",2009,3.0,,120.0
7883,Mohandas,2009,6.7,,117.0
7884,The Forest,I) (2009,5.2,,111.0
7885,Madholal Keep Walking,2009,6.5,,107.0
7886,Siddharth: The Prisoner,2009,6.6,,104.0
7887,"Do Paise Ki Dhoop, Chaar Aane Ki Baarish",2009,6.2,,101.0
7888,Mere Khwabon Mein Jo Aaye,2009,5.7,,86.0
7889,"Gallit Gondhal, Dillit Mujra",2009,7.7,,83.0
7890,Bolo Raam,2009,5.2,,78.0
7891,Detective Naani,2009,6.3,,70.0
7892,Yeh Hai Malegaon Ka Superman,2009,7.5,,69.0
7893,"Three: Love, Lies, Betrayal",2009,5.8,,64.0
7894,Team: The Force,2009,4.3,,62.0
7895,Fruit & Nut,2009,2.9,,61.0
7896,Jugaad,2009,5.2,,60.0
7897,Morning Walk,2009,4.7,,58.0
7898,Laadli Laila,2009,5.9,,56.0
7899,Aamras: The Sweet Taste of Friendship,2009,5.7,,56.0
7900,Shadow,I) (2009,4.9,,55.0
7901,Aadmi Ki Aurat Aur Anya Kahaniya,2009,7.7,,53.0
7902,Ek Se Bure Do,2009,4.3,,53.0
7903,Zor Lagaa Ke... Haiya!,2009,6.3,,51.0
7904,Fast Forward,2009,5.4,,45.0
7905,Marega Salaa,2009,4.8,,43.0
7906,Aasma: The Sky Is the Limit,2009,3.8,,42.0
7907,Horn 'OK' Pleassss,2009,4.1,,41.0
7908,Maruti Mera Dosst,2009,7.5,,38.0
7909,Care of Footpath,2009,7.3,,38.0
7910,Bachelor Party,2009,5.0,,34.0
7911,Houseful,2009,6.6,,33.0
7912,Love Kaa Taddka,2009,4.9,,26.0
7913,World Cupp 2011,2009,3.6,,25.0
7914,Khargosh,2009,7.5,,24.0
7915,Meri Life Mein Uski Wife,2009,5.4,,24.0
7916,Chal Chalein,2009,6.4,,24.0
7917,3 Nights 4 Days,2009,5.3,,23.0
7918,Dekh Bhai Dekh: Laughter Behind Darkness,2009,4.5,,22.0
7919,Kaash Mere Hote,2009,6.0,,22.0
7920,Bal Ganesh 2,2009,6.9,,21.0
7921,Runway: Love Among Gun Shots...,2009,4.4,,20.0
7922,Banaras,2009,3.6,,20.0
7923,S.R.K.,2009,7.1,,18.0
7924,Let's Dance,I) (2009,5.8,,17.0
7925,Lottery,2009,3.1,,16.0
7926,Dvandva,2009,6.6,,16.0
7927,The White Elephant,2009,5.3,,15.0
7928,Bad Luck Govind,2009,3.8,,15.0
7929,Aseema: Beyond Boundaries,2009,5.4,,15.0
7930,Namah Shivaya Shantaya,2009,5.9,,13.0
7931,42 Kms.,2009,4.2,,12.0
7932,Love Game,2009,6.5,,11.0
7933,Dreams... Do Come True,2009,7.0,,11.0
7934,Ek Tho Chance,2009,4.8,,11.0
7935,Pal Pal Dil Ke Ssaat,2009,4.7,,10.0
7936,Toss: A Flip of Destiny,2009,6.6,,10.0
7937,Sanam Hum Aapke Hain...,2009,5.5,,10.0
7938,Samrajyam,2009,5.1,,10.0
7939,Garjjanam,2009,5.9,,9.0
7940,Aapa Akka,2009,6.3,,9.0
7941,Anubhav: An Actor's Tale,2009,5.8,,8.0
7942,London Calling,2009,4.1,,7.0
7943,340,2009,5.0,,7.0
7944,Son of Dracula,2009,5.5,,6.0
7945,My Name Is Khan,2010,8.0,50.0,95531.0
7946,Udaan,2010,8.2,,40882.0
7947,Fearless,2010,6.2,,26834.0
7948,Guzaarish,2010,7.4,,16633.0
7949,Politics,2010,7.1,,15918.0
7950,Once Upon a Time in Mumbaai,2010,7.4,,15829.0
7951,Band Baaja Baaraat,2010,7.2,,14616.0
7952,Housefull,2010,5.4,,12178.0
7953,Mumbai Diaries,2010,7.0,55.0,12100.0
7954,Kites,I) (2010,6.1,62.0,11989.0
7955,Peepli (Live),2010,7.4,69.0,11431.0
7956,Tees Maar Khan,2010,2.5,,10855.0
7957,Karthik Calling Karthik,2010,7.0,,10051.0
7958,Tere Bin Laden,2010,7.2,,9996.0
7959,Ishqiya,2010,7.3,,9679.0
7960,Khatta Meetha,2010,5.6,,9166.0
7961,I Hate Luv Storys,2010,5.6,,7273.0
7962,Hotchpotch 3,2010,5.5,,7062.0
7963,Brave,2010,4.6,,7010.0
7964,Badmaa$h Company,2010,6.0,,6014.0
7965,Strangers,2010,5.8,,5988.0
7966,Action Replayy,2010,4.2,,5372.0
7967,"LSD: Love, Sex Aur Dhokha",2010,7.1,,5077.0
7968,When Will You Leave?,2010,6.4,,4938.0
7969,Phas Gaye Re Obama,2010,7.5,,4856.0
7970,Do Dooni Chaar,2010,7.6,,4826.0
7971,Raavan,2010,5.4,,4001.0
7972,Break Ke Baad,2010,5.2,,3823.0
7973,Aisha,I) (2010,5.0,,3733.0
7974,Rakhta Charitra,2010,7.6,,3696.0
7975,I Am Kalam,2010,8.0,,3396.0
7976,That Girl in Yellow Boots,2010,6.6,,3384.0
7977,Shor in the City,2010,7.2,,3302.0
7978,Aakrosh,2010,7.0,,3145.0
7979,Pyaar Impossible!,2010,4.6,,2898.0
7980,We Are Family,2010,5.6,,2777.0
7981,Chance Pe Dance,2010,4.7,,2658.0
7982,Dulha Mil Gaya,2010,4.2,,2382.0
7983,Rakhta Charitra 2,2010,6.4,,2332.0
7984,Battle,2010,6.9,,2303.0
7985,Adhurs,2010,6.7,,2175.0
7986,No Problem,I) (2010,4.2,,2065.0
7987,Knock Out,2010,6.0,,1955.0
7988,Lafangey Parindey,2010,5.2,,1950.0
7989,Khichdi: The Movie,2010,7.2,,1944.0
7990,Prince,2010,4.2,,1823.0
7991,Crook: It's Good to Be Bad,2010,5.1,,1794.0
7992,Even If It's a Lie,2010,6.1,,1775.0
7993,Milenge Milenge,2010,4.1,,1660.0
7994,Hisss,2010,2.8,,1553.0
7995,Get Educated: Paathshaala,2010,4.9,,1508.0
7996,Three Cards,2010,4.1,,1382.0
7997,We Play with Our Lives,2010,5.9,,1191.0
7998,Aashayein,2010,7.1,,1175.0
7999,I Am 24,2010,6.1,,1164.0
8000,Shahrukh Bola 'Khoobsurat Hai Tu'... And She Believed in It,2010,4.9,,1036.0
8001,Striker,2010,7.0,,983.0
8002,Varudu,2010,3.5,,870.0
8003,I Am,II) (2010,6.9,,841.0
8004,Right Yaaa Wrong,2010,6.4,,841.0
8005,Mirch,2010,6.6,,808.0
8006,Shaapit: The Cursed,2010,5.5,,749.0
8007,Road to Sangam,2010,7.4,,695.0
8008,Toonpur Ka Superrhero,2010,4.2,,668.0
8009,Hum Tum Aur Ghost,2010,4.8,,639.0
8010,Lamhaa: The Untold Story of Kashmir,2010,5.0,,607.0
8011,Jaane Kahan Se Aayi Hai,2010,3.8,,536.0
8012,Bumm Bumm Bole,2010,6.1,,523.0
8013,Lahore,2010,6.4,,508.0
8014,Iti Mrinalini: An Unfinished Letter...,2010,6.8,,481.0
8015,Phoonk 2,2010,3.1,,471.0
8016,Golimar,2010,5.9,,429.0
8017,Pappu Can't Dance Saala,2010,6.5,,415.0
8018,Ramayana: The Epic,2010,5.9,,406.0
8019,Namo Venkatesha,2010,5.4,,388.0
8020,Kajraare,2010,2.9,,387.0
8021,Memories in March,2010,7.2,,383.0
8022,Toh Baat Pakki!,2010,5.2,,361.0
8023,In This Life,2010,5.7,,358.0
8024,Tum Milo Toh Sahi,2010,5.7,,358.0
8025,City of Gold - Mumbai 1982: Ek Ankahee Kahani,2010,6.9,,349.0
8026,Help,2010,4.4,,341.0
8027,Benny and Babloo,2010,6.1,,320.0
8028,Click,I) (2010,3.5,,298.0
8029,Allah Ke Banday,2010,6.2,,288.0
8030,Dus Tola,2010,6.9,,287.0
8031,The Film Emotional Atyachar,2010,6.0,,282.0
8032,Na Ghar Ke Na Ghaat Ke,2010,6.2,,260.0
8033,Fired,I) (2010,4.5,,238.0
8034,Kaalo,2010,3.2,,220.0
8035,Apartment: Rent at Your Own Risk,2010,3.5,,214.0
8036,Hide & Seek,2010,4.2,,213.0
8037,Harud,2010,6.6,,208.0
8038,A Flat,2010,4.6,,201.0
8039,Prem's Game,2010,3.5,,196.0
8040,Mr. Singh/Mrs. Mehta,2010,4.2,,176.0
8041,Kushti,2010,4.3,,157.0
8042,10ml LOVE,2010,6.4,,157.0
8043,Daayen Ya Baayen,2010,6.2,,139.0
8044,Ramaa: The Saviour,2010,3.4,,138.0
8045,Dunno Y Na Jaane Kyun...,2010,3.7,,137.0
8046,Hello Hum Lallann Bol Rahe Hain,2010,6.3,,122.0
8047,Mee Sindhutai Sapkal,2010,7.1,,121.0
8048,Pankh,2010,3.9,,120.0
8049,Rokkk,2010,4.3,,117.0
8050,Hello Darling,2010,2.7,,107.0
8051,Seetharamula Kalyanam Lankalo,2010,4.3,,102.0
8052,Panchakshari,2010,4.3,,99.0
8053,The Waiting Room,IV) (2010,6.0,,93.0
8054,Chase,I) (2010,4.8,,87.0
8055,Khuda Kasam,2010,4.2,,86.0
8056,Soch Lo,2010,6.6,,83.0
8057,Soul of Sand,2010,5.7,,78.0
8058,Bhavnao Ko Samjho,2010,4.1,,72.0
8059,Sadiyaan: Boundaries Divide... Love Unites,2010,4.5,,71.0
8060,Veera Parampare,2010,6.9,,70.0
8061,Kiccha Huccha,2010,6.0,,65.0
8062,Bhoot and Friends,2010,5.3,,63.0
8063,Payback,2010,5.5,,61.0
8064,Mr. Theertha,2010,6.5,,59.0
8065,The Untitled Kartik Krishnan Project,2010,6.0,,57.0
8066,Nakshatra,2010,5.3,,54.0
8067,Admissions Open,2010,3.1,,47.0
8068,Happi,2010,7.3,,46.0
8069,Mallika,2010,4.5,,45.0
8070,Ada... A Way of Life,2010,3.4,,43.0
8071,Life Express,2010,4.6,,42.0
8072,Ek Second... Jo Zindagi Badal De...,2010,3.5,,40.0
8073,My Friend Ganesha 3,2010,4.2,,37.0
8074,Idiot Box,2010,4.7,,36.0
8075,Do Dilon Ke Khel Mein,2010,5.8,,30.0
8076,Bengaloored,2010,8.0,,29.0
8077,Lava Kusa: The Warrior Twins,2010,6.7,,29.0
8078,The Impossible Murder,2010,6.7,,29.0
8079,Kutty Pisasu,2010,4.4,,28.0
8080,Vroom,2010,5.5,,25.0
8081,Pratisaad: The Response,2010,7.7,,23.0
8082,Malik Ek,2010,7.3,,20.0
8083,Musaa: The Most Wanted,2010,3.9,,19.0
8084,Swaha: Life Beyond Superstition,2010,4.0,,16.0
8085,Trump Card,2010,2.7,,16.0
8086,Krantiveer: The Revolution,2010,5.1,,16.0
8087,The Film Love.Com... The Ultimate Killing Site,2010,3.5,,15.0
8088,Guru Sishyan,2010,2.8,,15.0
8089,Fauj Mein Mauj,2010,4.5,,15.0
8090,Kuchh Kariye,2010,4.7,,14.0
8091,Hello Zindagi,2010,6.9,,11.0
8092,Muskurake Dekh Zara,2010,4.4,,11.0
8093,The Camp,2010,6.5,,10.0
8094,Mittal v/s Mittal,2010,4.8,,10.0
8095,Zindagi Na Milegi Dobara,2011,8.1,,64114.0
8096,Don 2,2011,7.1,49.0,48185.0
8097,Rockstar,2011,7.7,,37496.0
8098,Ra.One,2011,4.6,60.0,37079.0
8099,Delhi Belly,2011,7.6,66.0,26341.0
8100,Bodyguard,2011,4.7,41.0,21338.0
8101,Pyaar Ka Punchnama,2011,7.7,,19098.0
8102,Ready,2011,4.8,,14420.0
8103,Singham,2011,6.8,,13713.0
8104,Tanu Weds Manu,2011,6.8,,12636.0
8105,Desi Boyz,2011,5.7,,12499.0
8106,No One Killed Jessica,2011,7.2,,10575.0
8107,7 Aum Arivu,2011,6.2,,9456.0
8108,Mere Brother Ki Dulhan,2011,5.8,,8584.0
8109,Patiala House,2011,5.6,,8483.0
8110,Ladies vs. Ricky Bahl,2011,6.0,,8418.0
8111,The Dirty Picture,2011,6.6,,8368.0
8112,Shaitan,2011,7.2,,7755.0
8113,Force,2011,6.4,,6763.0
8114,Children's Party,2011,7.4,,6698.0
8115,Murder 2,2011,6.2,,6178.0
8116,Stanley Ka Dabba,2011,7.8,,5810.0
8117,Seven Sins Forgiven,2011,6.1,,5284.0
8118,Mausam,2011,4.7,,5062.0
8119,Thank You,I) (2011,4.7,,5000.0
8120,Reservation,2011,6.2,,4818.0
8121,Yeh Saali Zindagi,2011,7.5,,4320.0
8122,Crazy Mad Lover,2011,5.6,,3888.0
8123,Saheb Biwi Aur Gangster,2011,7.2,,3818.0
8124,Mujhse Fraaandship Karoge,2011,6.9,,3766.0
8125,Take a Shot,2011,6.2,,3752.0
8126,Dil Toh Baccha Hai Ji,2011,5.7,,3516.0
8127,Double Dhamaal,2011,3.8,,3274.0
8128,Chalo Dilli,2011,6.8,,2894.0
8129,F.A.L.T.U,2011,4.6,,2822.0
8130,Your Father Is Probably an Old Man,2011,5.6,,2662.0
8131,Rascals,2011,2.9,,2474.0
8132,Ragini MMS,2011,4.9,,2359.0
8133,404: Error Not Found,2011,7.2,,2132.0
8134,Haunted - 3D,2011,6.2,,1985.0
8135,Game,I) (2011,5.2,,1985.0
8136,Shagird,2011,7.1,,1746.0
8137,Badrinath,2011,4.3,,1614.0
8138,Luv Ka the End,2011,4.8,,1339.0
8139,Always Kabhi Kabhi,2011,4.0,,1252.0
8140,Bheja Fry 2,2011,4.7,,1217.0
8141,Dam999,2011,3.4,,961.0
8142,Love Breakups Zindagi,2011,5.8,,953.0
8143,Soundtrack,I) (2011,7.1,,799.0
8144,Noukadubi,2011,7.6,,735.0
8145,Not a Love Story,2011,5.0,,679.0
8146,Bhindi Baazaar,2011,6.1,,620.0
8147,Vishnuvardhana,2011,7.2,,608.0
8148,Kempe Gowda,2011,7.1,,599.0
8149,Chatur Singh Two Star,2011,1.7,,560.0
8150,Hostel,2011,5.2,,550.0
8151,Bubble Gum,II) (2011,7.3,,436.0
8152,Love U... Mr. Kalakaar!,2011,5.4,,410.0
8153,Mod,2011,6.5,,399.0
8154,Damadamm!,2011,4.0,,394.0
8155,Gattu,2011,7.3,,388.0
8156,Delhi in a Day,2011,6.2,,388.0
8157,Turning 30!!!,2011,5.2,,354.0
8158,Dharti,2011,7.1,,340.0
8159,My Friend Pinto,2011,5.3,,339.0
8160,Aazaan,2011,4.4,,337.0
8161,Tell Me God,2011,2.5,,322.0
8162,Chala Mussaddi - Office Office,2011,6.1,,321.0
8163,Teen Thay Bhai,2011,4.3,,306.0
8164,Utt Pataang,2011,6.0,,296.0
8165,Kshay,2011,6.8,,292.0
8166,Loot,2011,3.4,,290.0
8167,Patang,2011,6.1,67.0,286.0
8168,Zokkomon,2011,4.1,,283.0
8169,Vedi,2011,3.7,,278.0
8170,Hum Tum Shabana,2011,3.7,,275.0
8171,Naughty @ 40,2011,2.5,,274.0
8172,Sahi Dhandhe Galat Bande,2011,4.9,,261.0
8173,Tere Mere Phere,2011,5.4,,241.0
8174,Bin Bulaye Baraati,2011,3.9,,236.0
8175,Bezawada,2011,3.3,,197.0
8176,Gandhi to Hitler,2011,2.6,,194.0
8177,Lanka,2011,5.9,,190.0
8178,Phhir,2011,5.2,,175.0
8179,Miley - Naa Miley - Hum,2011,2.9,,166.0
8180,Veettilekkulla Vazhi,2011,6.8,,160.0
8181,Chitkabrey,2011,4.0,,129.0
8182,Shabri,2011,5.7,,126.0
8183,The Train,2011,4.5,,121.0
8184,Kucch Luv Jaisaa,2011,4.3,,120.0
8185,Love Express,2011,5.4,,114.0
8186,Michael,I) (2011,5.4,,112.0
8187,Shuttlecock Boys,2011,6.2,,111.0
8188,Jo Hum Chahein,2011,5.4,,96.0
8189,Khap,2011,5.7,,96.0
8190,Cycle Kick,2011,6.8,,94.0
8191,U R My Jaan,2011,6.0,,92.0
8192,Chargesheet,2011,6.3,,88.0
8193,Angel,I) (2011,6.5,,82.0
8194,Be-Careful,2011,3.2,,82.0
8195,Kaccha Limboo,2011,6.4,,80.0
8196,Masti Express,2011,5.2,,79.0
8197,These Distances,2011,5.1,,71.0
8198,Monica,2011,5.6,,69.0
8199,Jo Dooba So Paar: It's Love in Bihar!,2011,5.8,,68.0
8200,Satrangee Parachute,2011,5.5,,61.0
8201,Aashiqui.in,2011,3.7,,60.0
8202,Trapped in Tradition: Rivaaz,2011,4.5,,60.0
8203,Impatient Vivek,2011,2.3,,57.0
8204,United Six,2011,4.0,,42.0
8205,Chaloo Movie,2011,3.7,,38.0
8206,Shakal Pe Mat Ja,2011,5.3,,34.0
8207,Mummy Punjabi: Superman Ki Bhi Maa!!,2011,5.4,,34.0
8208,Sheetalbhabi.com,2011,4.0,,33.0
8209,Hair is Falling: A Serious Comedy Film,2011,5.4,,30.0
8210,Yeh Faasley,2011,6.1,,27.0
8211,The Idiotmaker's Gravity Tour,2011,6.8,,25.0
8212,Mumbhai Connection,2011,5.4,,24.0
8213,Jaana Pehchana,2011,5.1,,23.0
8214,Stand By,2011,6.7,,23.0
8215,Vellore Maavattam,2011,6.1,,22.0
8216,Sonchidi,2011,7.0,,22.0
8217,Tum Ho Yaara,2011,4.0,,22.0
8218,SHUDRA: The Untouchables,2011,8.0,,21.0
8219,Aagaah: The Warning,2011,3.8,,20.0
8220,Kya Yahi Sach Hai,2011,6.5,,20.0
8221,Happy Husbands,2011,3.6,,19.0
8222,5ters: Castle of Dark Master,2011,4.9,,17.0
8223,Double Boss,2011,6.9,,15.0
8224,Ek Din... Achanak,2011,4.9,,15.0
8225,Who's There?,II) (2011,4.1,,14.0
8226,A Strange Love Story,2011,4.3,,13.0
8227,Hum Do Anjaane,2011,3.8,,12.0
8228,Vikalp,2011,6.6,,11.0
8229,Haat - The Weekly Bazaar,2011,6.1,,10.0
8230,Prince Vaali,2011,6.3,,10.0
8231,Society Kaam Se Gayi,2011,6.2,,10.0
8232,Ye Stupid Pyar,2011,5.0,,9.0
8233,Nirvana13,2011,6.4,,8.0
8234,Queens! Destiny of Dance,2011,5.8,,8.0
8235,Tum Hi To Ho...,2011,4.6,,8.0
8236,Na Jaane Kabse,2011,6.0,,7.0
8237,Men Will Be Men,2011,5.7,,7.0
8238,Mumbai Mast Kallander,2011,6.0,,7.0
8239,The Artist,IV) (2011,7.1,,7.0
8240,Avant Garde Pythagoras Sharma,2011,7.0,,7.0
8241,Milta Hai Chance by Chance,2011,6.7,,6.0
8242,I Was Born in Delhi,2011,4.2,,6.0
8243,Ashoka the Hero,2011,6.3,,6.0
8244,Abhishapt,2011,8.2,,5.0
8245,Gangs of Wasseypur,2012,8.2,89.0,76003.0
8246,Barfi!,2012,8.1,,72904.0
8247,Kahaani,2012,8.1,,55379.0
8248,Jab Tak Hai Jaan,2012,6.7,,49979.0
8249,OMG: Oh My God!,2012,8.1,,48620.0
8250,Talaash,2012,7.2,65.0,38074.0
8251,Vicky Donor,2012,7.8,,38056.0
8252,English Vinglish,2012,7.8,,32217.0
8253,Paan Singh Tomar,2012,8.2,,31642.0
8254,Ek Tha Tiger,2012,5.5,,27788.0
8255,Agneepath,2012,6.9,,21565.0
8256,Rowdy Rathore,2012,5.7,,19838.0
8257,Fearless 2,2012,4.8,,14834.0
8258,Shahid,2012,8.2,,14284.0
8259,Student of the Year,2012,5.4,,14011.0
8260,Cocktail,2012,6.3,,12952.0
8261,Housefull 2,2012,5.2,,12674.0
8262,Shanghai,2012,7.2,,9385.0
8263,Son of Sardaar,2012,4.0,,8545.0
8264,Speak Bachchan,2012,5.5,,7818.0
8265,Agent Vinod,2012,5.2,,6898.0
8266,Ishaqzaade,2012,6.5,,6506.0
8267,Ek Main Aur Ekk Tu,2012,5.8,,6243.0
8268,Ship of Theseus,2012,8.0,,6214.0
8269,Khiladi 786,2012,4.2,,6016.0
8270,Jannat 2,2012,6.1,,4992.0
8271,Joker,2012,2.4,,4869.0
8272,Ferrari Ki Sawaari,2012,6.4,,4854.0
8273,Tere Naal Love Ho Gaya,2012,5.8,,3916.0
8274,Heroine,2012,5.1,,3897.0
8275,Players,2012,4.1,,3771.0
8276,Teri Meri Kahaani,2012,4.7,,3741.0
8277,London Paris New York,2012,5.7,,3633.0
8278,Kyaa Super Kool Hain Hum,2012,5.0,,3604.0
8279,Luv Shuv Tey Chicken Khurana,2012,6.6,,3519.0
8280,B.A. Pass,2012,6.4,,3405.0
8281,Raaz 3: The Third Dimension,2012,4.0,,3339.0
8282,Hate Story,2012,5.3,,3330.0
8283,Filmistaan,2012,7.3,,3227.0
8284,Jism 2,2012,3.0,,3164.0
8285,Chakravyuh,2012,6.9,,2940.0
8286,Ekk Deewana Tha,2012,5.9,,2815.0
8287,Miss Lovely,2012,6.3,52.0,2722.0
8288,Tezz,2012,3.9,,2091.0
8289,Thaandavam,2012,6.1,,1680.0
8290,1920: Evil Returns,2012,4.8,,1667.0
8291,Aiyyaa,2012,4.4,,1638.0
8292,Delhi Safari,2012,5.7,37.0,1549.0
8293,Chittagong,2012,7.2,,1411.0
8294,Bumboo,2012,6.3,,1389.0
8295,Arjun: The Warrior Prince,2012,6.8,,1342.0
8296,Sadda Adda,2012,7.1,,1288.0
8297,Jodi Breakers,2012,3.5,,1078.0
8298,Shirin Farhad Ki Toh Nikal Padi,2012,4.2,,993.0
8299,Department,2012,3.2,,923.0
8300,Blood Money,II) (2012,5.0,,903.0
8301,Kevi Rite Jaish,2012,8.1,,831.0
8302,Rush,2012,3.7,,813.0
8303,Dangerous Ishhq,2012,3.9,,800.0
8304,Kaksparsh,2012,7.9,,720.0
8305,Kamaal Dhamaal Malamaal,2012,4.2,,703.0
8306,Gali Gali Chor Hai,2012,5.1,,548.0
8307,Kismet Love Paisa Dilli,2012,4.2,,544.0
8308,Ajab Gazabb Love,2012,4.2,,500.0
8309,Bhoot Returns,2012,2.5,,497.0
8310,Chaalis Chauraasi,2012,6.1,,455.0
8311,100% Love,2012,5.8,,410.0
8312,Chaar Din Ki Chandni,2012,4.1,,382.0
8313,Jalpari: The Desert Mermaid,2012,7.2,,354.0
8314,Bittoo Boss,2012,4.1,,348.0
8315,?: A Question Mark,2012,5.6,,300.0
8316,Life Ki Toh Lag Gayi,2012,5.4,,235.0
8317,Ghost,I) (2012,2.3,,215.0
8318,Edegarike,2012,7.5,,196.0
8319,Oass,2012,6.4,,195.0
8320,Shudra the Rising,2012,7.1,,192.0
8321,Maximum,2012,4.9,,191.0
8322,Khokababu,2012,5.3,,185.0
8323,Mere Dost Picture Abhi Baaki Hai,2012,3.5,,182.0
8324,Challo Driver,2012,6.0,,165.0
8325,Krishna Aur Kans,2012,6.5,,163.0
8326,3 Bachelors,2012,3.4,,159.0
8327,I.D.,2012,6.7,,147.0
8328,Le Halua Le,2012,5.5,,144.0
8329,Chhodo Kal Ki Baatein,2012,7.2,,143.0
8330,Mumbai's King,2012,6.5,,129.0
8331,Will You Marry Me,2012,4.6,,104.0
8332,7 Welcome to London,2012,4.9,,104.0
8333,Chhota Bheem and the Curse of Damyaan,2012,5.8,,101.0
8334,Maharana Pratap: The First Freedom Fighter,2012,8.1,,96.0
8335,Login,2012,6.3,,94.0
8336,Future to Bright Hai Ji,2012,6.3,,90.0
8337,Diary of a Butterfly,2012,3.7,,86.0
8338,Ata Pata Lapatta,2012,5.5,,81.0
8339,Peddlers,2012,7.2,,78.0
8340,5 Ghantey Mien 5 Crore,2012,5.8,,73.0
8341,AquaTales,2012,3.2,,71.0
8342,Sons of Ram,2012,6.5,,71.0
8343,Daal Mein Kuch Kaala Hai,2012,4.1,,71.0
8344,Yeh Jo Mohabbat Hai,2012,5.3,,71.0
8345,From Sydney with Love,2012,6.2,,68.0
8346,Luv U Soniyo,2012,5.5,,65.0
8347,Siyaah..,2012,5.5,,60.0
8348,Manthrikan,2012,3.4,,58.0
8349,Second Marriage Dot Com,2012,7.7,,50.0
8350,Greater Elephant,2012,5.8,,47.0
8351,Delinquent Dancers,2012,6.0,,46.0
8352,Four Two Ka One,2012,5.2,,43.0
8353,Chal Pichchur Banate Hain,2012,6.3,,43.0
8354,Ganga Devi,2012,6.0,,38.0
8355,Tutiya Dil,2012,5.1,,33.0
8356,Hansa,2012,7.7,,33.0
8357,Swami Ayyappan,2012,7.9,,29.0
8358,Staying Alive,2012,5.8,,28.0
8359,Zindagi Tere Naam,2012,4.7,,27.0
8360,Yakshi Faithfully Yours,2012,3.5,,26.0
8361,Chakradhaar,2012,4.5,,26.0
8362,Jeena Hai Toh Thok Daal,2012,5.6,,25.0
8363,Yeh Khula Aasmaan,2012,6.9,,24.0
8364,Aalaap,2012,5.8,,24.0
